data,hora_ref,nomeEstacao,VP,AM,Nivel_Risco_Valor,Classificacao_Risco
2026-09-12,10:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-12,09:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-12,09:00:00,Imbiribeira,,1.0,,Baixo
2026-09-12,09:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-12,08:00:00,Campina do Barreto,0.0,1.08,0.0,Baixo
2026-09-12,08:00:00,Dois Irmãos,,1.08,,Baixo
2026-09-12,08:00:00,Imbiribeira,,1.08,,Baixo
2026-09-12,08:00:00,Torreão,0.0,1.08,0.0,Baixo
2026-09-12,07:00:00,Campina do Barreto,0.0,1.47,0.0,Baixo
2026-09-12,07:00:00,Dois Irmãos,,1.47,,Baixo
2026-09-12,07:00:00,Imbiribeira,,1.47,,Baixo
2026-09-12,07:00:00,Torreão,0.0,1.47,0.0,Baixo
2026-09-12,06:00:00,Campina do Barreto,0.0,1.86,0.0,Baixo
2026-09-12,06:00:00,Dois Irmãos,,1.86,,Baixo
2026-09-12,06:00:00,Imbiribeira,,1.86,,Baixo
2026-09-12,06:00:00,Torreão,0.0,1.86,0.0,Baixo
2026-09-12,05:00:00,Campina do Barreto,0.0,2.24,0.0,Baixo
2026-09-12,05:00:00,Dois Irmãos,,2.24,,Baixo
2026-09-12,05:00:00,Imbiribeira,,2.24,,Baixo
2026-09-12,05:00:00,Torreão,0.0,2.24,0.0,Baixo
2026-09-12,04:00:00,Campina do Barreto,0.0,2.45,0.0,Baixo
2026-09-12,04:00:00,Dois Irmãos,,2.45,,Baixo
2026-09-12,04:00:00,Imbiribeira,,2.45,,Baixo
2026-09-12,04:00:00,Torreão,,2.45,,Baixo
2026-09-12,03:00:00,Campina do Barreto,,2.05,,Baixo
2026-09-12,03:00:00,Dois Irmãos,,2.05,,Baixo
2026-09-12,03:00:00,Imbiribeira,,2.05,,Baixo
2026-09-12,03:00:00,Torreão,0.0,2.05,0.0,Baixo
2026-09-12,02:00:00,Campina do Barreto,0.0,1.65,0.0,Baixo
2026-09-12,02:00:00,Dois Irmãos,,1.65,,Baixo
2026-09-12,02:00:00,Imbiribeira,0.0,1.65,0.0,Baixo
2026-09-12,02:00:00,Torreão,0.0,1.65,0.0,Baixo
2026-09-12,01:00:00,Campina do Barreto,0.0,1.25,0.0,Baixo
2026-09-12,01:00:00,Dois Irmãos,,1.25,,Baixo
2026-09-12,01:00:00,Imbiribeira,0.0,1.25,0.0,Baixo
2026-09-12,01:00:00,Torreão,0.0,1.25,0.0,Baixo
2026-09-12,00:00:00,Campina do Barreto,0.0,1.0,0.0,Baixo
2026-09-12,00:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-12,00:00:00,Imbiribeira,0.0,1.0,0.0,Baixo
2026-09-12,00:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,23:00:00,Campina do Barreto,,1.0,,Baixo
2026-09-11,23:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,23:00:00,Imbiribeira,,1.0,,Baixo
2026-09-11,23:00:00,Torreão,,1.0,,Baixo
2026-09-11,22:00:00,Campina do Barreto,,1.0,,Baixo
2026-09-11,22:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,22:00:00,Imbiribeira,,1.0,,Baixo
2026-09-11,22:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,21:00:00,Campina do Barreto,1.4,1.0,1.4,Baixo
2026-09-11,21:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,21:00:00,Imbiribeira,0.2,1.0,0.2,Baixo
2026-09-11,21:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,20:00:00,Campina do Barreto,1.9694801854,1.0,1.9694801854,Baixo
2026-09-11,20:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,20:00:00,Imbiribeira,2.3616614045,1.0,2.3616614045,Baixo
2026-09-11,20:00:00,Torreão,0.58902,1.0,0.58902,Baixo
2026-09-11,19:00:00,Campina do Barreto,1.9694801854,1.29,2.540629439166,Baixo
2026-09-11,19:00:00,Dois Irmãos,,1.29,,Baixo
2026-09-11,19:00:00,Imbiribeira,2.1616614045,1.29,2.7885432118050004,Baixo
2026-09-11,19:00:00,Torreão,4.123139999999999,1.29,5.318850599999999,Baixo
2026-09-11,18:00:00,Campina do Barreto,,1.66,,Baixo
2026-09-11,18:00:00,Dois Irmãos,,1.66,,Baixo
2026-09-11,18:00:00,Imbiribeira,0.0,1.66,0.0,Baixo
2026-09-11,18:00:00,Torreão,0.0,1.66,0.0,Baixo
2026-09-11,17:00:00,Campina do Barreto,,2.03,,Baixo
2026-09-11,17:00:00,Dois Irmãos,,2.03,,Baixo
2026-09-11,17:00:00,Imbiribeira,0.0,2.03,0.0,Baixo
2026-09-11,17:00:00,Torreão,0.0,2.03,0.0,Baixo
2026-09-11,16:00:00,Campina do Barreto,,2.34,,Baixo
2026-09-11,16:00:00,Dois Irmãos,,2.34,,Baixo
2026-09-11,16:00:00,Imbiribeira,0.0,2.34,0.0,Baixo
2026-09-11,16:00:00,Torreão,0.0,2.34,0.0,Baixo
2026-09-11,15:00:00,Campina do Barreto,,1.96,,Baixo
2026-09-11,15:00:00,Dois Irmãos,,1.96,,Baixo
2026-09-11,15:00:00,Imbiribeira,0.0,1.96,0.0,Baixo
2026-09-11,15:00:00,Torreão,,1.96,,Baixo
2026-09-11,14:00:00,Campina do Barreto,,1.58,,Baixo
2026-09-11,14:00:00,Dois Irmãos,,1.58,,Baixo
2026-09-11,14:00:00,Imbiribeira,0.0,1.58,0.0,Baixo
2026-09-11,14:00:00,Torreão,,1.58,,Baixo
2026-09-11,13:00:00,Campina do Barreto,,1.2,,Baixo
2026-09-11,13:00:00,Dois Irmãos,,1.2,,Baixo
2026-09-11,13:00:00,Imbiribeira,0.0,1.2,0.0,Baixo
2026-09-11,13:00:00,Torreão,,1.2,,Baixo
2026-09-11,12:00:00,Campina do Barreto,,1.0,,Baixo
2026-09-11,12:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,12:00:00,Imbiribeira,0.0,1.0,0.0,Baixo
2026-09-11,12:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,11:00:00,Campina do Barreto,,1.0,,Baixo
2026-09-11,11:00:00,Dois Irmãos,0.0,1.0,0.0,Baixo
2026-09-11,11:00:00,Imbiribeira,0.0,1.0,0.0,Baixo
2026-09-11,11:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,10:00:00,Campina do Barreto,,1.0,,Baixo
2026-09-11,10:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,10:00:00,Imbiribeira,0.0,1.0,0.0,Baixo
2026-09-11,10:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,09:00:00,Campina do Barreto,,1.0,,Baixo
2026-09-11,09:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,09:00:00,Imbiribeira,0.0,1.0,0.0,Baixo
2026-09-11,09:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,08:00:00,Campina do Barreto,,1.0,,Baixo
2026-09-11,08:00:00,Dois Irmãos,,1.0,,Baixo
2026-09-11,08:00:00,Imbiribeira,,1.0,,Baixo
2026-09-11,08:00:00,Torreão,0.0,1.0,0.0,Baixo
2026-09-11,07:00:00,Campina do Barreto,,1.24,,Baixo
2026-09-11,07:00:00,Dois Irmãos,,1.24,,Baixo
2026-09-11,07:00:00,Imbiribeira,0.0,1.24,0.0,Baixo
2026-09-11,07:00:00,Torreão,0.0,1.24,0.0,Baixo
2026-09-11,06:00:00,Campina do Barreto,,1.61,,Baixo
2026-09-11,06:00:00,Dois Irmãos,,1.61,,Baixo
2026-09-11,06:00:00,Imbiribeira,0.0,1.61,0.0,Baixo
2026-09-11,06:00:00,Torreão,0.0,1.61,0.0,Baixo
2026-09-11,05:00:00,Campina do Barreto,,1.98,,Baixo
2026-09-11,05:00:00,Dois Irmãos,,1.98,,Baixo
2026-09-11,05:00:00,Imbiribeira,0.0,1.98,0.0,Baixo
2026-09-11,05:00:00,Torreão,,1.98,,Baixo
2026-09-11,04:00:00,Campina do Barreto,,2.35,,Baixo
2026-09-11,04:00:00,Dois Irmãos,,2.35,,Baixo
2026-09-11,04:00:00,Imbiribeira,,2.35,,Baixo
2026-09-11,04:00:00,Torreão,,2.35,,Baixo
2026-09-11,03:00:00,Campina do Barreto,,2.35,,Baixo
2026-09-11,03:00:00,Dois Irmãos,,2.35,,Baixo
2026-09-11,03:00:00,Imbiribeira,,2.35,,Baixo
2026-09-11,03:00:00,Torreão,0.0,2.35,0.0,Baixo
2026-09-11,02:00:00,Campina do Barreto,,1.96,,Baixo
2026-09-11,02:00:00,Dois Irmãos,,1.96,,Baixo
2026-09-11,02:00:00,Imbiribeira,0.0,1.96,0.0,Baixo
2026-09-11,02:00:00,Torreão,0.0,1.96,0.0,Baixo
2026-09-11,01:00:00,Campina do Barreto,,1.57,,Baixo
2026-09-11,01:00:00,Dois Irmãos,,1.57,,Baixo
2026-09-11,01:00:00,Imbiribeira,0.0,1.57,0.0,Baixo
2026-09-11,01:00:00,Torreão,0.0,1.57,0.0,Baixo
2026-09-11,00:00:00,Campina do Barreto,,1.18,,Baixo
2026-09-11,00:00:00,Dois Irmãos,,1.18,,Baixo
2026-09-11,00:00:00,Imbiribeira,0.0,1.18,0.0,Baixo
2026-09-11,00:00:00,Torreão,0.0,1.18,0.0,Baixo
2026-09-10,22:00:00,Torreão,0.0,0.4,0.0,Baixo
2026-09-10,21:00:00,Imbiribeira,0.0,0.33,0.0,Baixo
2026-09-10,21:00:00,Torreão,0.0,0.33,0.0,Baixo
2026-09-10,20:00:00,Imbiribeira,0.0,0.68,0.0,Baixo
2026-09-10,20:00:00,Torreão,0.0,0.68,0.0,Baixo
2026-09-10,19:00:00,Imbiribeira,0.0,1.03,0.0,Baixo
2026-09-10,19:00:00,Torreão,0.0,1.03,0.0,Baixo
2026-09-10,18:00:00,Imbiribeira,0.0,1.38,0.0,Baixo
2026-09-10,18:00:00,Torreão,0.0,1.38,0.0,Baixo
2026-09-10,17:00:00,Imbiribeira,0.0,1.73,0.0,Baixo
2026-09-10,17:00:00,Torreão,0.0,1.73,0.0,Baixo
2026-09-10,16:00:00,Imbiribeira,0.0,2.08,0.0,Baixo
2026-09-10,16:00:00,Torreão,0.0,2.08,0.0,Baixo
2026-09-10,15:00:00,Imbiribeira,0.0,2.21,0.0,Baixo
2026-09-10,15:00:00,Torreão,0.0,2.21,0.0,Baixo
2026-09-10,14:00:00,Imbiribeira,0.0,1.84,0.0,Baixo
2026-09-10,14:00:00,Torreão,0.0,1.84,0.0,Baixo
2026-09-10,13:00:00,Dois Irmãos,0.0,1.47,0.0,Baixo
2026-09-10,13:00:00,Imbiribeira,0.0,1.47,0.0,Baixo
2026-09-10,13:00:00,Torreão,0.0,1.47,0.0,Baixo
2026-09-10,12:00:00,Dois Irmãos,,1.1,,
2026-09-10,12:00:00,Imbiribeira,0.0,1.1,0.0,Baixo
2026-09-10,12:00:00,Torreão,0.0,1.1,0.0,Baixo
2026-09-10,11:00:00,Dois Irmãos,0.0,0.74,0.0,Baixo
2026-09-10,11:00:00,Imbiribeira,0.0,0.74,0.0,Baixo
2026-09-10,11:00:00,Torreão,0.0,0.74,0.0,Baixo
2026-09-10,10:00:00,Dois Irmãos,0.0,0.37,0.0,Baixo
2026-09-10,10:00:00,Imbiribeira,0.0,0.37,0.0,Baixo
2026-09-10,10:00:00,Torreão,0.0,0.37,0.0,Baixo
2026-09-10,09:00:00,Imbiribeira,,0.22,,
2026-09-10,09:00:00,Torreão,,0.22,,
2026-09-10,08:00:00,Imbiribeira,,0.6,,
2026-09-10,08:00:00,Torreão,0.0,0.6,0.0,Baixo
2026-09-10,07:00:00,Campina do Barreto,0.0,0.98,0.0,Baixo
2026-09-10,07:00:00,Imbiribeira,0.0,0.98,0.0,Baixo
2026-09-10,07:00:00,Torreão,0.0,0.98,0.0,Baixo
2026-09-10,06:00:00,Campina do Barreto,0.0,1.36,0.0,Baixo
2026-09-10,06:00:00,Imbiribeira,0.0,1.36,0.0,Baixo
2026-09-10,06:00:00,Torreão,0.0,1.36,0.0,Baixo
2026-09-10,05:00:00,Campina do Barreto,0.0,1.74,0.0,Baixo
2026-09-10,05:00:00,Imbiribeira,0.0,1.74,0.0,Baixo
2026-09-09,22:00:00,Torreão,0.0,0.64,0.0,Baixo
2026-09-09,21:00:00,Campina do Barreto,0.0,0.3,0.0,Baixo
2026-09-09,21:00:00,Imbiribeira,0.4,0.3,0.12,Baixo
2026-09-09,21:00:00,Torreão,0.4196,0.3,0.13,Baixo
2026-09-09,20:00:00,Campina do Barreto,0.0,0.6,0.0,Baixo
2026-09-09,20:00:00,Imbiribeira,0.98536,0.6,0.59,Baixo
2026-09-09,20:00:00,Torreão,0.4196,0.6,0.25,Baixo
2026-09-09,19:00:00,Campina do Barreto,0.0,0.9,0.0,Baixo
2026-09-09,19:00:00,Imbiribeira,1.3787393204,0.9,1.24,Baixo
2026-09-09,19:00:00,Torreão,2.9372,0.9,2.64,Baixo
2026-09-09,18:00:00,Campina do Barreto,0.0,1.2,0.0,Baixo
2026-09-09,18:00:00,Imbiribeira,1.7933793204,1.2,2.15,Baixo
2026-09-09,18:00:00,Torreão,0.0,1.2,0.0,Baixo
2026-09-09,17:00:00,Campina do Barreto,0.0,1.5,0.0,Baixo
2026-09-09,17:00:00,Imbiribeira,0.0,1.5,0.0,Baixo
2026-09-09,17:00:00,Torreão,0.0,1.5,0.0,Baixo
2026-09-09,16:00:00,Campina do Barreto,0.0,1.8,0.0,Baixo
2026-09-09,16:00:00,Imbiribeira,0.0,1.8,0.0,Baixo
2026-09-09,16:00:00,Torreão,0.0,1.8,0.0,Baixo
2026-09-09,15:00:00,Campina do Barreto,0.0,2.1,0.0,Baixo
2026-09-09,15:00:00,Imbiribeira,0.0,2.1,0.0,Baixo
2026-09-09,15:00:00,Torreão,0.0,2.1,0.0,Baixo
2026-09-09,14:00:00,Campina do Barreto,0.0,2.04,0.0,Baixo
2026-09-09,14:00:00,Imbiribeira,0.0,2.04,0.0,Baixo
2026-09-09,14:00:00,Torreão,0.0,2.04,0.0,Baixo
2026-09-09,13:00:00,Campina do Barreto,0.0,1.7,0.0,Baixo
2026-09-09,13:00:00,Imbiribeira,0.0,1.7,0.0,Baixo
2026-09-09,13:00:00,Torreão,0.0,1.7,0.0,Baixo
2026-09-09,12:00:00,Campina do Barreto,,1.36,,
2026-09-09,12:00:00,Dois Irmãos,0.0,1.36,0.0,Baixo
2026-09-09,12:00:00,Imbiribeira,0.0,1.36,0.0,Baixo
2026-09-09,12:00:00,Torreão,0.0,1.36,0.0,Baixo
2026-09-09,11:00:00,Campina do Barreto,0.0,1.02,0.0,Baixo
2026-09-09,11:00:00,Dois Irmãos,0.0,1.02,0.0,Baixo
2026-09-09,11:00:00,Imbiribeira,0.0,1.02,0.0,Baixo
2026-09-09,11:00:00,Torreão,0.0,1.02,0.0,Baixo
2026-09-09,10:00:00,Campina do Barreto,0.0,0.68,0.0,Baixo
2026-09-09,10:00:00,Imbiribeira,0.0,0.68,0.0,Baixo
2026-09-09,10:00:00,Torreão,0.0,0.68,0.0,Baixo
2026-09-09,09:00:00,Campina do Barreto,0.0,0.34,0.0,Baixo
2026-09-09,09:00:00,Imbiribeira,0.0,0.34,0.0,Baixo
2026-09-09,09:00:00,Torreão,,0.34,,
2026-09-09,08:00:00,Campina do Barreto,,0.38,,
2026-09-09,08:00:00,Imbiribeira,,0.38,,
2026-09-09,08:00:00,Torreão,0.0,0.38,0.0,Baixo
2026-09-09,07:00:00,Campina do Barreto,0.0,0.71,0.0,Baixo
2026-09-09,07:00:00,Imbiribeira,0.0,0.71,0.0,Baixo
2026-09-09,07:00:00,Torreão,0.0,0.71,0.0,Baixo
2026-09-09,06:00:00,Campina do Barreto,0.0,1.05,0.0,Baixo
2026-09-09,06:00:00,Imbiribeira,0.0,1.05,0.0,Baixo
2026-09-09,06:00:00,Torreão,0.0,1.05,0.0,Baixo
2026-09-09,05:00:00,Campina do Barreto,0.0,1.39,0.0,Baixo
2026-09-09,05:00:00,Imbiribeira,0.0,1.39,0.0,Baixo
2026-09-09,05:00:00,Torreão,,1.39,,
2026-09-09,04:00:00,Campina do Barreto,,1.73,,
2026-09-09,04:00:00,Imbiribeira,,1.73,,
2026-09-09,04:00:00,Torreão,,1.73,,
2026-09-09,03:00:00,Campina do Barreto,,2.07,,
2026-09-09,03:00:00,Imbiribeira,,2.07,,
2026-09-09,03:00:00,Torreão,0.0,2.07,0.0,Baixo
2026-09-09,02:00:00,Campina do Barreto,0.0,2.26,0.0,Baixo
2026-09-09,02:00:00,Imbiribeira,0.0,2.26,0.0,Baixo
2026-09-09,02:00:00,Torreão,0.0,2.26,0.0,Baixo
2026-09-09,01:00:00,Campina do Barreto,0.0,1.95,0.0,Baixo
2026-09-09,01:00:00,Imbiribeira,0.0,1.95,0.0,Baixo
2026-09-09,01:00:00,Torreão,0.0,1.95,0.0,Baixo
2026-09-09,00:00:00,Campina do Barreto,0.0,1.63,0.0,Baixo
2026-09-09,00:00:00,Imbiribeira,0.0,1.63,0.0,Baixo
2026-09-09,00:00:00,Torreão,0.0,1.63,0.0,Baixo
2026-09-08,22:00:00,Torreão,0.0,1.01,0.0,Baixo
2026-09-08,21:00:00,Campina do Barreto,0.0,0.69,0.0,Baixo
2026-09-08,21:00:00,Imbiribeira,0.0,0.69,0.0,Baixo
2026-09-08,21:00:00,Torreão,0.0,0.69,0.0,Baixo
2026-09-08,20:00:00,Campina do Barreto,0.0,0.49,0.0,Baixo
2026-09-08,20:00:00,Imbiribeira,0.0,0.49,0.0,Baixo
2026-09-08,20:00:00,Torreão,0.0,0.49,0.0,Baixo
2026-09-08,19:00:00,Campina do Barreto,0.0,0.77,0.0,Baixo
2026-09-08,19:00:00,Imbiribeira,0.0,0.77,0.0,Baixo
2026-09-08,19:00:00,Torreão,,0.77,,
2026-09-08,18:00:00,Campina do Barreto,,1.04,,
2026-09-08,18:00:00,Imbiribeira,,1.04,,
2026-09-08,18:00:00,Torreão,,1.04,,
2026-09-08,17:00:00,Campina do Barreto,,1.32,,
2026-09-08,17:00:00,Imbiribeira,,1.32,,
2026-09-08,17:00:00,Torreão,,1.32,,
2026-09-08,16:00:00,Campina do Barreto,,1.59,,
2026-09-08,16:00:00,Imbiribeira,,1.59,,
2026-09-08,16:00:00,Torreão,,1.59,,
2026-09-08,15:00:00,Campina do Barreto,,1.86,,
2026-09-08,15:00:00,Imbiribeira,,1.86,,
2026-09-08,15:00:00,Torreão,,1.86,,
2026-09-08,14:00:00,Campina do Barreto,,2.06,,
2026-09-08,14:00:00,Imbiribeira,,2.06,,
2026-09-08,14:00:00,Torreão,,2.06,,
2026-09-08,13:00:00,Campina do Barreto,,1.77,,
2026-09-08,13:00:00,Imbiribeira,,1.77,,
2026-09-08,13:00:00,Torreão,,1.77,,
2026-09-08,12:00:00,Campina do Barreto,,1.47,,
2026-09-08,12:00:00,Imbiribeira,,1.47,,
2026-09-08,12:00:00,Torreão,,1.47,,
2026-09-08,11:00:00,Campina do Barreto,,1.18,,
2026-09-08,11:00:00,Imbiribeira,,1.18,,
2026-09-08,11:00:00,Torreão,0.0,1.18,0.0,Baixo
2026-09-08,10:00:00,Campina do Barreto,0.0,0.89,0.0,Baixo
2026-09-08,10:00:00,Imbiribeira,0.0,0.89,0.0,Baixo
2026-09-08,10:00:00,Torreão,0.0,0.89,0.0,Baixo
2026-09-08,09:00:00,Campina do Barreto,0.0,0.6,0.0,Baixo
2026-09-08,09:00:00,Imbiribeira,0.0,0.6,0.0,Baixo
2026-09-08,09:00:00,Torreão,0.0,0.6,0.0,Baixo
2026-09-08,08:00:00,Campina do Barreto,0.0,0.35,0.0,Baixo
2026-09-08,08:00:00,Imbiribeira,0.0,0.35,0.0,Baixo
2026-09-08,08:00:00,Torreão,0.0,0.35,0.0,Baixo
2026-09-08,07:00:00,Campina do Barreto,,0.62,,
2026-09-08,07:00:00,Imbiribeira,,0.62,,
2026-09-08,07:00:00,Torreão,,0.62,,
2026-09-08,06:00:00,Campina do Barreto,0.0,0.89,0.0,Baixo
2026-09-08,06:00:00,Imbiribeira,0.0,0.89,0.0,Baixo
2026-09-08,06:00:00,Torreão,0.0,0.89,0.0,Baixo
2026-09-08,05:00:00,Campina do Barreto,0.0,1.16,0.0,Baixo
2026-09-08,05:00:00,Imbiribeira,0.0,1.16,0.0,Baixo
2026-09-08,05:00:00,Torreão,0.0,1.16,0.0,Baixo
2026-09-08,04:00:00,Campina do Barreto,0.0,1.44,0.0,Baixo
2026-09-08,04:00:00,Imbiribeira,0.0,1.44,0.0,Baixo
2026-09-08,04:00:00,Torreão,0.0,1.44,0.0,Baixo
2026-09-08,03:00:00,Campina do Barreto,,1.71,,
2026-09-08,03:00:00,Imbiribeira,,1.71,,
2026-09-08,03:00:00,Torreão,,1.71,,
2026-09-08,02:00:00,Campina do Barreto,,1.98,,
2026-09-08,02:00:00,Imbiribeira,,1.98,,
2026-09-08,02:00:00,Torreão,0.0,1.98,0.0,Baixo
2026-09-08,01:00:00,Campina do Barreto,1.4,2.06,2.88,Baixo
2026-09-08,01:00:00,Imbiribeira,0.0,2.06,0.0,Baixo
2026-09-08,01:00:00,Torreão,0.0,2.06,0.0,Baixo
2026-09-08,00:00:00,Imbiribeira,0.0,1.8,0.0,Baixo
2026-09-08,00:00:00,Torreão,0.0,1.8,0.0,Baixo
2026-09-07,23:00:00,Imbiribeira,0.0,1.55,0.0,Baixo
2026-09-07,22:00:00,Imbiribeira,,1.29,,
2026-09-07,21:00:00,Imbiribeira,,1.04,,
2026-09-07,21:00:00,Torreão,0.0,1.04,0.0,Baixo
2026-09-07,20:00:00,Imbiribeira,0.0,0.78,0.0,Baixo
2026-09-07,20:00:00,Torreão,0.0,0.78,0.0,Baixo
2026-09-07,19:00:00,Imbiribeira,0.0,0.72,0.0,Baixo
2026-09-07,19:00:00,Torreão,0.0,0.72,0.0,Baixo
2026-09-07,18:00:00,Imbiribeira,0.0,0.93,0.0,Baixo
2026-09-07,18:00:00,Torreão,0.0,0.93,0.0,Baixo
2026-09-07,17:00:00,Imbiribeira,0.0,1.15,0.0,Baixo
2026-09-07,17:00:00,Torreão,0.0,1.15,0.0,Baixo
2026-09-07,16:00:00,Imbiribeira,0.0,1.36,0.0,Baixo
2026-09-07,16:00:00,Torreão,0.0,1.36,0.0,Baixo
2026-09-07,15:00:00,Imbiribeira,0.0,1.57,0.0,Baixo
2026-09-07,15:00:00,Torreão,0.0,1.57,0.0,Baixo
2026-09-07,14:00:00,Imbiribeira,0.0,1.79,0.0,Baixo
2026-09-07,14:00:00,Torreão,0.0,1.79,0.0,Baixo
2026-09-07,13:00:00,Imbiribeira,0.0,1.89,0.0,Baixo
2026-09-07,13:00:00,Torreão,,1.89,,
2026-09-07,12:00:00,Dois Irmãos,0.0,1.65,0.0,Baixo
2026-09-07,12:00:00,Imbiribeira,0.0,1.65,0.0,Baixo
2026-09-07,12:00:00,Torreão,0.0,1.65,0.0,Baixo
2026-09-07,11:00:00,Dois Irmãos,0.0,1.42,0.0,Baixo
2026-09-07,11:00:00,Imbiribeira,0.0,1.42,0.0,Baixo
2026-09-07,11:00:00,Torreão,0.0,1.42,0.0,Baixo
2026-09-07,10:00:00,Dois Irmãos,0.0,1.18,0.0,Baixo
2026-09-07,10:00:00,Imbiribeira,0.0,1.18,0.0,Baixo
2026-09-07,10:00:00,Torreão,0.0,1.18,0.0,Baixo
2026-09-07,09:00:00,Imbiribeira,,0.94,,
2026-09-07,09:00:00,Torreão,,0.94,,
2026-09-07,08:00:00,Imbiribeira,,0.7,,
2026-09-07,08:00:00,Torreão,,0.7,,
2026-09-07,07:00:00,Imbiribeira,,0.53,,
2026-09-07,07:00:00,Torreão,0.0,0.53,0.0,Baixo
2026-09-07,06:00:00,Campina do Barreto,0.0,0.74,0.0,Baixo
2026-09-07,06:00:00,Imbiribeira,0.0,0.74,0.0,Baixo
2026-09-07,06:00:00,Torreão,0.0,0.74,0.0,Baixo
2026-09-07,05:00:00,Campina do Barreto,0.0,0.96,0.0,Baixo
2026-09-07,05:00:00,Imbiribeira,0.0,0.96,0.0,Baixo
2026-09-07,05:00:00,Torreão,0.0,0.96,0.0,Baixo
2026-09-07,04:00:00,Campina do Barreto,0.0,1.17,0.0,Baixo
2026-09-07,04:00:00,Imbiribeira,0.0,1.17,0.0,Baixo
2026-09-07,04:00:00,Torreão,,1.17,,
2026-09-07,03:00:00,Campina do Barreto,,1.39,,
2026-09-07,03:00:00,Imbiribeira,,1.39,,
2026-09-07,03:00:00,Torreão,,1.39,,
2026-09-07,02:00:00,Campina do Barreto,,1.6,,
2026-09-07,02:00:00,Imbiribeira,,1.6,,
2026-09-07,02:00:00,Torreão,0.0,1.6,0.0,Baixo
2026-09-07,01:00:00,Campina do Barreto,0.0,1.82,0.0,Baixo
2026-09-07,01:00:00,Imbiribeira,0.0,1.82,0.0,Baixo
2026-09-07,01:00:00,Torreão,0.0,1.82,0.0,Baixo
2026-09-07,00:00:00,Campina do Barreto,0.0,1.88,0.0,Baixo
2026-09-07,00:00:00,Imbiribeira,0.0,1.88,0.0,Baixo
2026-09-07,00:00:00,Torreão,0.0,1.88,0.0,Baixo
2026-09-06,23:00:00,Campina do Barreto,0.0,1.69,0.0,Baixo
2026-09-06,23:00:00,Imbiribeira,0.0,1.69,0.0,Baixo
2026-09-06,23:00:00,Torreão,0.0,1.69,0.0,Baixo
